time_s,phase,joint_error_rad,target_error_m,effort_nm,penetration_m,receiver_x_m,receiver_y_m,receiver_z_m,arm_x_m,arm_y_m,arm_z_m,upper_x_m,upper_y_m,upper_z_m,payload_x_m,payload_y_m,payload_z_m
26.97000000000998,retreat,0.01214821062654392,0.10123490194847165,0.6949980672565346,0.0003938342793428171,0.034458008012152194,2.727356510773271e-09,0.05990732566124017,0.03563861045702682,-1.4684010041995932e-06,0.1507475434304323,0.08360330534375744,-3.895732243932443e-06,0.22791484326132014,0.13019917202486977,-9.960235529704855e-05,0.30436103910855455
26.98000000000999,retreat,0.008573513174651382,0.10051410118331254,0.6796451251448161,0.0003876240147231165,0.034457991625031444,2.0072636296164514e-09,0.05990846217003004,0.03561743953777126,-1.470918304220803e-06,0.15074894422824392,0.0832790896074284,-3.918129934811498e-06,0.2281037030638201,0.1295663224140075,-9.964969079744446e-05,0.30473615920534974
26.990000000010003,retreat,0.00500980583482824,0.09977567402439308,0.6608685462570918,0.00038006495422866814,0.0344579638867561,1.3200291484882776e-09,0.059909716863814313,0.03559212918402548,-1.4748933485457527e-06,0.15075046463926456,0.08294382524230172,-3.944808009519185e-06,0.22829523741969107,0.1289165202502602,-9.970556888621852e-05,0.3051167619464386
27.000000000010015,retreat,0.00388171837858331,0.09905764907141422,0.5482716174147697,0.0003589332853214488,0.03445798116205274,4.302411205081569e-10,0.05991649039411979,0.03549510753409674,-1.4839658308285486e-06,0.15075676507418645,0.08260003948996875,-3.964374781458002e-06,0.22845051285486725,0.12826797310456953,-9.971545289888424e-05,0.30545291255687995
27.010000000010027,retreat,0.0034771719355670694,0.09842653801483753,0.5130529190539903,0.0003149847286515788,0.03445763626624844,-3.3176148148128526e-09,0.05992286091515351,0.0353481251869953,-1.4545677323105077e-06,0.15076485164351844,0.08224818371299415,-3.95223978872164e-06,0.22858286323339855,0.12768623198614354,-9.971547789606432e-05,0.305720273627594
27.02000000001004,retreat,0.0032247100395010886,0.09790426720397002,0.47146509496518263,0.0002888044254754224,0.03445738670458434,-6.193312522551064e-09,0.05992772680599666,0.03522770918876511,-1.418458251294108e-06,0.15077148601895937,0.08195748379349167,-3.930863098799975e-06,0.2286916669518657,0.12720460460892258,-9.974215105378846e-05,0.30594102259576095
27.03000000001005,retreat,0.0029937361646805716,0.09752294430765014,0.44011963383454145,0.0002948893440167046,0.03445728609781373,-8.172620323543267e-09,0.059930155644075465,0.03514945159405345,-1.401441682067489e-06,0.15077497204450468,0.08175787172543775,-3.935080347679948e-06,0.22876733565421875,0.12685384679914619,-9.979160580184336e-05,0.30610513682552665
27.040000000010064,retreat,0.0028838128109113237,0.0973110913271445,0.42945153883920284,0.00030050484642449505,0.03445724589419147,-9.643673772735673e-09,0.059931099254595256,0.035109797707998824,-1.4078532617964323e-06,0.15077665001791785,0.08165253408085035,-3.971277300614945e-06,0.22880836673758895,0.1266595107762546,-9.986150822436586e-05,0.3061978712130067
27.050000000010076,retreat,0.002893709440980441,0.0972794922352448,0.4360956188934466,0.0003031018189793212,0.03445725608704214,-1.0148259926845427e-08,0.059930841031907114,0.03510651460453132,-1.4284216555346396e-06,0.15077682287641092,0.08164058505205235,-4.024267675557108e-06,0.22881405084635634,0.12663096776213817,-9.99451382222134e-05,0.3062129945514414
27.06000000001009,retreat,0.003010176948709753,0.09742220577696992,0.4581953608898317,0.00030183939454361857,0.03445731678682988,-9.836586611217113e-09,0.05992949569438255,0.035137404443048664,-1.4523505788427427e-06,0.15077559821118314,0.08171718163148459,-4.0779014475363085e-06,0.22878587492807084,0.12676262276757966,-0.00010003136708111083,0.3061526437796054
